unique_id,pending_markup_fee,pending_principal,total_outstanding,date
712bb073-1900-4e98-bdde-8c18a0e03568,17500,500000,517500,2023-12-14 00:00:00
712bb073-1900-4e98-bdde-8c18a0e03568,17500,500000,517500,2023-12-23 00:00:00
712bb073-1900-4e98-bdde-8c18a0e03568,17500,500000,517500,2023-12-08 00:00:00
712bb073-1900-4e98-bdde-8c18a0e03568,17500,500000,517500,2023-11-21 00:00:00
712bb073-1900-4e98-bdde-8c18a0e03568,17500,500000,517500,2024-01-02 00:00:00
712bb073-1900-4e98-bdde-8c18a0e03568,17500,500000,517500,2023-12-13 00:00:00
712bb073-1900-4e98-bdde-8c18a0e03568,17500,500000,517500,2023-11-09 00:00:00
712bb073-1900-4e98-bdde-8c18a0e03568,17500,500000,517500,2023-11-11 00:00:00
712bb073-1900-4e98-bdde-8c18a0e03568,17500,500000,517500,2023-11-22 00:00:00
712bb073-1900-4e98-bdde-8c18a0e03568,17500,500000,517500,2023-12-06 00:00:00
712bb073-1900-4e98-bdde-8c18a0e03568,17500,500000,517500,2023-11-26 00:00:00
712bb073-1900-4e98-bdde-8c18a0e03568,17500,500000,517500,2023-11-29 00:00:00
712bb073-1900-4e98-bdde-8c18a0e03568,17500,500000,517500,2023-12-02 00:00:00
712bb073-1900-4e98-bdde-8c18a0e03568,17500,500000,517500,2023-12-04 00:00:00
712bb073-1900-4e98-bdde-8c18a0e03568,17500,500000,517500,2024-01-05 00:00:00
712bb073-1900-4e98-bdde-8c18a0e03568,17500,500000,517500,2023-12-25 00:00:00
712bb073-1900-4e98-bdde-8c18a0e03568,17500,500000,517500,2023-12-26 00:00:00
712bb073-1900-4e98-bdde-8c18a0e03568,17500,500000,517500,2023-11-10 00:00:00
712bb073-1900-4e98-bdde-8c18a0e03568,17500,500000,517500,2024-01-09 00:00:00
712bb073-1900-4e98-bdde-8c18a0e03568,17500,500000,517500,2023-12-27 00:00:00
712bb073-1900-4e98-bdde-8c18a0e03568,17500,500000,517500,2023-11-15 00:00:00
712bb073-1900-4e98-bdde-8c18a0e03568,17500,500000,517500,2023-12-10 00:00:00
712bb073-1900-4e98-bdde-8c18a0e03568,17500,500000,517500,2023-12-15 00:00:00
712bb073-1900-4e98-bdde-8c18a0e03568,17500,500000,517500,2023-12-12 00:00:00
712bb073-1900-4e98-bdde-8c18a0e03568,17500,500000,517500,2023-11-13 00:00:00
712bb073-1900-4e98-bdde-8c18a0e03568,17500,500000,517500,2023-11-16 00:00:00
712bb073-1900-4e98-bdde-8c18a0e03568,17500,500000,517500,2023-12-05 00:00:00
712bb073-1900-4e98-bdde-8c18a0e03568,17500,500000,517500,2023-11-19 00:00:00
712bb073-1900-4e98-bdde-8c18a0e03568,17500,500000,517500,2023-11-17 00:00:00
712bb073-1900-4e98-bdde-8c18a0e03568,17500,500000,517500,2024-01-07 00:00:00
712bb073-1900-4e98-bdde-8c18a0e03568,17500,500000,517500,2023-12-01 00:00:00
712bb073-1900-4e98-bdde-8c18a0e03568,17500,500000,517500,2023-12-31 00:00:00
712bb073-1900-4e98-bdde-8c18a0e03568,17500,500000,517500,2024-01-03 00:00:00
712bb073-1900-4e98-bdde-8c18a0e03568,17500,500000,517500,2023-12-16 00:00:00
712bb073-1900-4e98-bdde-8c18a0e03568,17500,500000,517500,2023-12-09 00:00:00
712bb073-1900-4e98-bdde-8c18a0e03568,17500,500000,517500,2023-12-18 00:00:00
712bb073-1900-4e98-bdde-8c18a0e03568,17500,500000,517500,2023-12-19 00:00:00
712bb073-1900-4e98-bdde-8c18a0e03568,17500,500000,517500,2023-12-20 00:00:00
712bb073-1900-4e98-bdde-8c18a0e03568,17500,500000,517500,2023-12-30 00:00:00
712bb073-1900-4e98-bdde-8c18a0e03568,17500,500000,517500,2023-11-05 00:00:00
712bb073-1900-4e98-bdde-8c18a0e03568,17500,500000,517500,2023-11-23 00:00:00
712bb073-1900-4e98-bdde-8c18a0e03568,17500,500000,517500,2023-11-24 00:00:00
712bb073-1900-4e98-bdde-8c18a0e03568,17500,500000,517500,2023-12-07 00:00:00
712bb073-1900-4e98-bdde-8c18a0e03568,17500,500000,517500,2023-11-04 00:00:00
712bb073-1900-4e98-bdde-8c18a0e03568,17500,500000,517500,2023-11-07 00:00:00
712bb073-1900-4e98-bdde-8c18a0e03568,17500,500000,517500,2023-11-18 00:00:00
712bb073-1900-4e98-bdde-8c18a0e03568,17500,500000,517500,2023-11-28 00:00:00
712bb073-1900-4e98-bdde-8c18a0e03568,17500,500000,517500,2023-11-14 00:00:00
712bb073-1900-4e98-bdde-8c18a0e03568,17500,500000,517500,2023-12-22 00:00:00
712bb073-1900-4e98-bdde-8c18a0e03568,17500,500000,517500,2023-11-06 00:00:00
712bb073-1900-4e98-bdde-8c18a0e03568,17500,500000,517500,2023-11-30 00:00:00
712bb073-1900-4e98-bdde-8c18a0e03568,17500,500000,517500,2023-12-11 00:00:00
712bb073-1900-4e98-bdde-8c18a0e03568,17500,500000,517500,2024-01-08 00:00:00
712bb073-1900-4e98-bdde-8c18a0e03568,17500,500000,517500,2023-11-08 00:00:00
712bb073-1900-4e98-bdde-8c18a0e03568,17500,500000,517500,2023-11-20 00:00:00
712bb073-1900-4e98-bdde-8c18a0e03568,17500,500000,517500,2023-11-25 00:00:00
712bb073-1900-4e98-bdde-8c18a0e03568,17500,500000,517500,2024-01-11 00:00:00
712bb073-1900-4e98-bdde-8c18a0e03568,17500,500000,517500,2023-12-28 00:00:00
712bb073-1900-4e98-bdde-8c18a0e03568,17500,500000,517500,2024-01-10 00:00:00
712bb073-1900-4e98-bdde-8c18a0e03568,17500,500000,517500,2023-11-12 00:00:00
712bb073-1900-4e98-bdde-8c18a0e03568,17500,500000,517500,2023-12-17 00:00:00
712bb073-1900-4e98-bdde-8c18a0e03568,17500,500000,517500,2023-12-21 00:00:00
712bb073-1900-4e98-bdde-8c18a0e03568,17500,500000,517500,2024-01-01 00:00:00
712bb073-1900-4e98-bdde-8c18a0e03568,17500,500000,517500,2023-11-27 00:00:00
712bb073-1900-4e98-bdde-8c18a0e03568,17500,500000,517500,2024-01-04 00:00:00
712bb073-1900-4e98-bdde-8c18a0e03568,17500,500000,517500,2023-12-03 00:00:00
712bb073-1900-4e98-bdde-8c18a0e03568,17500,500000,517500,2023-12-24 00:00:00
712bb073-1900-4e98-bdde-8c18a0e03568,17500,500000,517500,2024-01-06 00:00:00
712bb073-1900-4e98-bdde-8c18a0e03568,17500,500000,517500,2023-12-29 00:00:00
728b7da2-36b8-4dd9-ade8-9e04565cda3f,4557,130200,134757,2024-01-06 00:00:00
728b7da2-36b8-4dd9-ade8-9e04565cda3f,4557,130200,134757,2023-11-29 00:00:00
728b7da2-36b8-4dd9-ade8-9e04565cda3f,4557,130200,134757,2023-11-23 00:00:00
728b7da2-36b8-4dd9-ade8-9e04565cda3f,4557,130200,134757,2023-12-10 00:00:00
728b7da2-36b8-4dd9-ade8-9e04565cda3f,4557,130200,134757,2023-12-21 00:00:00
728b7da2-36b8-4dd9-ade8-9e04565cda3f,4557,130200,134757,2023-11-25 00:00:00
728b7da2-36b8-4dd9-ade8-9e04565cda3f,4557,130200,134757,2023-12-24 00:00:00
728b7da2-36b8-4dd9-ade8-9e04565cda3f,4557,130200,134757,2024-01-01 00:00:00
728b7da2-36b8-4dd9-ade8-9e04565cda3f,4557,130200,134757,2023-11-30 00:00:00
728b7da2-36b8-4dd9-ade8-9e04565cda3f,4557,130200,134757,2023-12-03 00:00:00
728b7da2-36b8-4dd9-ade8-9e04565cda3f,4557,130200,134757,2023-12-07 00:00:00
728b7da2-36b8-4dd9-ade8-9e04565cda3f,4557,130200,134757,2024-01-04 00:00:00
728b7da2-36b8-4dd9-ade8-9e04565cda3f,4557,130200,134757,2024-01-10 00:00:00
728b7da2-36b8-4dd9-ade8-9e04565cda3f,4557,130200,134757,2023-12-15 00:00:00
728b7da2-36b8-4dd9-ade8-9e04565cda3f,4557,130200,134757,2023-12-16 00:00:00
728b7da2-36b8-4dd9-ade8-9e04565cda3f,4557,130200,134757,2024-01-02 00:00:00
728b7da2-36b8-4dd9-ade8-9e04565cda3f,4557,130200,134757,2023-11-12 00:00:00
728b7da2-36b8-4dd9-ade8-9e04565cda3f,4557,130200,134757,2023-11-26 00:00:00
728b7da2-36b8-4dd9-ade8-9e04565cda3f,4557,130200,134757,2023-12-26 00:00:00
728b7da2-36b8-4dd9-ade8-9e04565cda3f,4557,130200,134757,2024-01-08 00:00:00
728b7da2-36b8-4dd9-ade8-9e04565cda3f,4557,130200,134757,2023-12-29 00:00:00
728b7da2-36b8-4dd9-ade8-9e04565cda3f,4557,130200,134757,2023-12-31 00:00:00
728b7da2-36b8-4dd9-ade8-9e04565cda3f,4557,130200,134757,2024-01-07 00:00:00
728b7da2-36b8-4dd9-ade8-9e04565cda3f,4557,130200,134757,2023-12-06 00:00:00
728b7da2-36b8-4dd9-ade8-9e04565cda3f,4557,130200,134757,2023-11-10 00:00:00
728b7da2-36b8-4dd9-ade8-9e04565cda3f,4557,130200,134757,2023-11-28 00:00:00
728b7da2-36b8-4dd9-ade8-9e04565cda3f,4557,130200,134757,2023-12-30 00:00:00
728b7da2-36b8-4dd9-ade8-9e04565cda3f,4557,130200,134757,2023-11-22 00:00:00
728b7da2-36b8-4dd9-ade8-9e04565cda3f,4557,130200,134757,2023-12-19 00:00:00
728b7da2-36b8-4dd9-ade8-9e04565cda3f,4557,130200,134757,2023-11-13 00:00:00
728b7da2-36b8-4dd9-ade8-9e04565cda3f,4557,130200,134757,2023-11-14 00:00:00
728b7da2-36b8-4dd9-ade8-9e04565cda3f,4557,130200,134757,2023-12-13 00:00:00
728b7da2-36b8-4dd9-ade8-9e04565cda3f,4557,130200,134757,2023-11-07 00:00:00
728b7da2-36b8-4dd9-ade8-9e04565cda3f,4557,130200,134757,2023-11-16 00:00:00
728b7da2-36b8-4dd9-ade8-9e04565cda3f,4557,130200,134757,2023-12-01 00:00:00
728b7da2-36b8-4dd9-ade8-9e04565cda3f,4557,130200,134757,2023-12-11 00:00:00
728b7da2-36b8-4dd9-ade8-9e04565cda3f,4557,130200,134757,2023-12-17 00:00:00
728b7da2-36b8-4dd9-ade8-9e04565cda3f,4557,130200,134757,2023-12-25 00:00:00
728b7da2-36b8-4dd9-ade8-9e04565cda3f,4557,130200,134757,2023-12-23 00:00:00
728b7da2-36b8-4dd9-ade8-9e04565cda3f,4557,130200,134757,2023-12-27 00:00:00
728b7da2-36b8-4dd9-ade8-9e04565cda3f,4557,130200,134757,2023-12-28 00:00:00
728b7da2-36b8-4dd9-ade8-9e04565cda3f,4557,130200,134757,2024-01-09 00:00:00
728b7da2-36b8-4dd9-ade8-9e04565cda3f,4557,130200,134757,2024-01-03 00:00:00
728b7da2-36b8-4dd9-ade8-9e04565cda3f,4557,130200,134757,2024-01-05 00:00:00
728b7da2-36b8-4dd9-ade8-9e04565cda3f,4557,130200,134757,2023-11-27 00:00:00
728b7da2-36b8-4dd9-ade8-9e04565cda3f,4557,130200,134757,2023-12-18 00:00:00
728b7da2-36b8-4dd9-ade8-9e04565cda3f,4557,130200,134757,2023-11-21 00:00:00
728b7da2-36b8-4dd9-ade8-9e04565cda3f,4557,130200,134757,2023-12-05 00:00:00
728b7da2-36b8-4dd9-ade8-9e04565cda3f,4557,130200,134757,2023-12-04 00:00:00
728b7da2-36b8-4dd9-ade8-9e04565cda3f,4557,130200,134757,2023-12-20 00:00:00
728b7da2-36b8-4dd9-ade8-9e04565cda3f,4557,130200,134757,2023-11-18 00:00:00
728b7da2-36b8-4dd9-ade8-9e04565cda3f,4557,130200,134757,2023-12-14 00:00:00
728b7da2-36b8-4dd9-ade8-9e04565cda3f,4557,130200,134757,2023-11-08 00:00:00
728b7da2-36b8-4dd9-ade8-9e04565cda3f,4557,130200,134757,2023-11-15 00:00:00
728b7da2-36b8-4dd9-ade8-9e04565cda3f,4557,130200,134757,2023-11-06 00:00:00
728b7da2-36b8-4dd9-ade8-9e04565cda3f,4557,130200,134757,2023-11-19 00:00:00
728b7da2-36b8-4dd9-ade8-9e04565cda3f,4557,130200,134757,2023-11-09 00:00:00
728b7da2-36b8-4dd9-ade8-9e04565cda3f,4557,130200,134757,2023-11-11 00:00:00
728b7da2-36b8-4dd9-ade8-9e04565cda3f,4557,130200,134757,2023-12-09 00:00:00
728b7da2-36b8-4dd9-ade8-9e04565cda3f,4557,130200,134757,2023-12-12 00:00:00
728b7da2-36b8-4dd9-ade8-9e04565cda3f,4557,130200,134757,2023-12-22 00:00:00
728b7da2-36b8-4dd9-ade8-9e04565cda3f,4557,130200,134757,2023-12-08 00:00:00
728b7da2-36b8-4dd9-ade8-9e04565cda3f,4557,130200,134757,2023-11-20 00:00:00
728b7da2-36b8-4dd9-ade8-9e04565cda3f,4557,130200,134757,2023-12-02 00:00:00
728b7da2-36b8-4dd9-ade8-9e04565cda3f,4557,130200,134757,2024-01-11 00:00:00
728b7da2-36b8-4dd9-ade8-9e04565cda3f,4557,130200,134757,2023-11-17 00:00:00
728b7da2-36b8-4dd9-ade8-9e04565cda3f,4557,130200,134757,2023-11-24 00:00:00
d634a81a-dba3-4e80-b1fc-5647763d0a17,2000,50000,52000,2023-11-08 00:00:00
d634a81a-dba3-4e80-b1fc-5647763d0a17,0,30050,30050,2023-12-19 00:00:00
d634a81a-dba3-4e80-b1fc-5647763d0a17,0,30050,30050,2023-12-21 00:00:00
d634a81a-dba3-4e80-b1fc-5647763d0a17,0,30050,30050,2023-12-25 00:00:00
d634a81a-dba3-4e80-b1fc-5647763d0a17,0,30050,30050,2023-11-27 00:00:00
d634a81a-dba3-4e80-b1fc-5647763d0a17,0,30050,30050,2024-01-06 00:00:00
d634a81a-dba3-4e80-b1fc-5647763d0a17,2000,50000,52000,2023-11-07 00:00:00
d634a81a-dba3-4e80-b1fc-5647763d0a17,0,30050,30050,2023-12-20 00:00:00
d634a81a-dba3-4e80-b1fc-5647763d0a17,0,30050,30050,2023-12-03 00:00:00
d634a81a-dba3-4e80-b1fc-5647763d0a17,0,30050,30050,2024-01-09 00:00:00
d634a81a-dba3-4e80-b1fc-5647763d0a17,0,30050,30050,2023-12-11 00:00:00
d634a81a-dba3-4e80-b1fc-5647763d0a17,0,30050,30050,2023-11-17 00:00:00
d634a81a-dba3-4e80-b1fc-5647763d0a17,0,30050,30050,2023-12-07 00:00:00
d634a81a-dba3-4e80-b1fc-5647763d0a17,0,30050,30050,2023-11-22 00:00:00
d634a81a-dba3-4e80-b1fc-5647763d0a17,0,30050,30050,2023-12-01 00:00:00
d634a81a-dba3-4e80-b1fc-5647763d0a17,0,30050,30050,2023-12-30 00:00:00
d634a81a-dba3-4e80-b1fc-5647763d0a17,0,30050,30050,2023-12-04 00:00:00
d634a81a-dba3-4e80-b1fc-5647763d0a17,0,30050,30050,2023-11-18 00:00:00
d634a81a-dba3-4e80-b1fc-5647763d0a17,0,30050,30050,2023-12-14 00:00:00
d634a81a-dba3-4e80-b1fc-5647763d0a17,0,30050,30050,2023-12-13 00:00:00
d634a81a-dba3-4e80-b1fc-5647763d0a17,0,30050,30050,2023-12-15 00:00:00
d634a81a-dba3-4e80-b1fc-5647763d0a17,0,30050,30050,2023-11-13 00:00:00
d634a81a-dba3-4e80-b1fc-5647763d0a17,0,30050,30050,2023-12-12 00:00:00
d634a81a-dba3-4e80-b1fc-5647763d0a17,0,30050,30050,2023-11-19 00:00:00
d634a81a-dba3-4e80-b1fc-5647763d0a17,0,30050,30050,2023-12-23 00:00:00
d634a81a-dba3-4e80-b1fc-5647763d0a17,2000,50000,52000,2023-11-09 00:00:00
d634a81a-dba3-4e80-b1fc-5647763d0a17,0,30050,30050,2024-01-05 00:00:00
d634a81a-dba3-4e80-b1fc-5647763d0a17,0,30050,30050,2024-01-11 00:00:00
d634a81a-dba3-4e80-b1fc-5647763d0a17,0,30050,30050,2023-12-31 00:00:00
d634a81a-dba3-4e80-b1fc-5647763d0a17,0,30050,30050,2023-11-15 00:00:00
d634a81a-dba3-4e80-b1fc-5647763d0a17,0,30050,30050,2023-11-25 00:00:00
d634a81a-dba3-4e80-b1fc-5647763d0a17,0,30050,30050,2023-12-17 00:00:00
d634a81a-dba3-4e80-b1fc-5647763d0a17,0,30050,30050,2024-01-01 00:00:00
d634a81a-dba3-4e80-b1fc-5647763d0a17,0,30050,30050,2023-12-27 00:00:00
d634a81a-dba3-4e80-b1fc-5647763d0a17,0,30050,30050,2023-11-26 00:00:00
d634a81a-dba3-4e80-b1fc-5647763d0a17,0,30050,30050,2023-12-09 00:00:00
d634a81a-dba3-4e80-b1fc-5647763d0a17,0,30050,30050,2024-01-07 00:00:00
d634a81a-dba3-4e80-b1fc-5647763d0a17,0,30050,30050,2024-01-10 00:00:00
d634a81a-dba3-4e80-b1fc-5647763d0a17,0,30050,30050,2023-11-24 00:00:00
d634a81a-dba3-4e80-b1fc-5647763d0a17,0,30050,30050,2023-12-24 00:00:00
d634a81a-dba3-4e80-b1fc-5647763d0a17,0,30050,30050,2024-01-03 00:00:00
d634a81a-dba3-4e80-b1fc-5647763d0a17,0,30050,30050,2023-11-12 00:00:00
d634a81a-dba3-4e80-b1fc-5647763d0a17,0,30050,30050,2023-12-29 00:00:00
d634a81a-dba3-4e80-b1fc-5647763d0a17,0,30050,30050,2023-11-30 00:00:00
d634a81a-dba3-4e80-b1fc-5647763d0a17,0,30050,30050,2024-01-08 00:00:00
d634a81a-dba3-4e80-b1fc-5647763d0a17,2000,50000,52000,2023-11-06 00:00:00
d634a81a-dba3-4e80-b1fc-5647763d0a17,0,30050,30050,2023-11-29 00:00:00
d634a81a-dba3-4e80-b1fc-5647763d0a17,0,30050,30050,2023-11-16 00:00:00
d634a81a-dba3-4e80-b1fc-5647763d0a17,0,30050,30050,2024-01-02 00:00:00
d634a81a-dba3-4e80-b1fc-5647763d0a17,2000,50000,52000,2023-11-10 00:00:00
d634a81a-dba3-4e80-b1fc-5647763d0a17,0,30050,30050,2023-11-23 00:00:00
d634a81a-dba3-4e80-b1fc-5647763d0a17,0,30050,30050,2023-11-28 00:00:00
d634a81a-dba3-4e80-b1fc-5647763d0a17,0,30050,30050,2023-12-18 00:00:00
d634a81a-dba3-4e80-b1fc-5647763d0a17,0,30050,30050,2023-11-20 00:00:00
d634a81a-dba3-4e80-b1fc-5647763d0a17,0,30050,30050,2023-12-05 00:00:00
d634a81a-dba3-4e80-b1fc-5647763d0a17,0,30050,30050,2023-12-08 00:00:00
d634a81a-dba3-4e80-b1fc-5647763d0a17,0,30050,30050,2023-12-02 00:00:00
d634a81a-dba3-4e80-b1fc-5647763d0a17,0,30050,30050,2023-12-28 00:00:00
d634a81a-dba3-4e80-b1fc-5647763d0a17,2000,50000,52000,2023-11-05 00:00:00
d634a81a-dba3-4e80-b1fc-5647763d0a17,0,30050,30050,2023-11-11 00:00:00
d634a81a-dba3-4e80-b1fc-5647763d0a17,0,30050,30050,2023-11-21 00:00:00
d634a81a-dba3-4e80-b1fc-5647763d0a17,0,30050,30050,2023-12-22 00:00:00
d634a81a-dba3-4e80-b1fc-5647763d0a17,0,30050,30050,2023-12-26 00:00:00
d634a81a-dba3-4e80-b1fc-5647763d0a17,0,30050,30050,2024-01-04 00:00:00
d634a81a-dba3-4e80-b1fc-5647763d0a17,0,30050,30050,2023-11-14 00:00:00
d634a81a-dba3-4e80-b1fc-5647763d0a17,0,30050,30050,2023-12-06 00:00:00
d634a81a-dba3-4e80-b1fc-5647763d0a17,0,30050,30050,2023-12-10 00:00:00
d634a81a-dba3-4e80-b1fc-5647763d0a17,0,30050,30050,2023-12-16 00:00:00
5ec2aa86-372a-4554-95f9-d59e6e1f1ba9,0,90000,90000,2024-01-08 00:00:00
5ec2aa86-372a-4554-95f9-d59e6e1f1ba9,10000,250000,260000,2023-11-27 00:00:00
5ec2aa86-372a-4554-95f9-d59e6e1f1ba9,0,150000,150000,2023-12-28 00:00:00
5ec2aa86-372a-4554-95f9-d59e6e1f1ba9,10000,250000,260000,2023-11-03 00:00:00
5ec2aa86-372a-4554-95f9-d59e6e1f1ba9,10000,250000,260000,2023-11-06 00:00:00
5ec2aa86-372a-4554-95f9-d59e6e1f1ba9,10000,250000,260000,2023-12-03 00:00:00
5ec2aa86-372a-4554-95f9-d59e6e1f1ba9,0,150000,150000,2023-12-06 00:00:00
5ec2aa86-372a-4554-95f9-d59e6e1f1ba9,10000,250000,260000,2023-11-13 00:00:00
5ec2aa86-372a-4554-95f9-d59e6e1f1ba9,10000,250000,260000,2023-11-25 00:00:00
5ec2aa86-372a-4554-95f9-d59e6e1f1ba9,10000,250000,260000,2023-11-21 00:00:00
5ec2aa86-372a-4554-95f9-d59e6e1f1ba9,10000,250000,260000,2023-12-05 00:00:00
5ec2aa86-372a-4554-95f9-d59e6e1f1ba9,0,150000,150000,2023-12-13 00:00:00
5ec2aa86-372a-4554-95f9-d59e6e1f1ba9,0,150000,150000,2023-12-08 00:00:00
5ec2aa86-372a-4554-95f9-d59e6e1f1ba9,0,150000,150000,2023-12-09 00:00:00
5ec2aa86-372a-4554-95f9-d59e6e1f1ba9,10000,250000,260000,2023-11-07 00:00:00
5ec2aa86-372a-4554-95f9-d59e6e1f1ba9,10000,250000,260000,2023-11-17 00:00:00
5ec2aa86-372a-4554-95f9-d59e6e1f1ba9,0,150000,150000,2023-12-24 00:00:00
5ec2aa86-372a-4554-95f9-d59e6e1f1ba9,10000,250000,260000,2023-11-12 00:00:00
5ec2aa86-372a-4554-95f9-d59e6e1f1ba9,0,150000,150000,2023-12-11 00:00:00
5ec2aa86-372a-4554-95f9-d59e6e1f1ba9,0,150000,150000,2023-12-25 00:00:00
5ec2aa86-372a-4554-95f9-d59e6e1f1ba9,0,150000,150000,2024-01-01 00:00:00
5ec2aa86-372a-4554-95f9-d59e6e1f1ba9,10000,250000,260000,2023-11-22 00:00:00
5ec2aa86-372a-4554-95f9-d59e6e1f1ba9,10000,250000,260000,2023-11-23 00:00:00
5ec2aa86-372a-4554-95f9-d59e6e1f1ba9,10000,250000,260000,2023-11-28 00:00:00
5ec2aa86-372a-4554-95f9-d59e6e1f1ba9,10000,250000,260000,2023-11-16 00:00:00
5ec2aa86-372a-4554-95f9-d59e6e1f1ba9,0,150000,150000,2023-12-27 00:00:00
5ec2aa86-372a-4554-95f9-d59e6e1f1ba9,0,150000,150000,2023-12-23 00:00:00
5ec2aa86-372a-4554-95f9-d59e6e1f1ba9,0,150000,150000,2024-01-02 00:00:00
5ec2aa86-372a-4554-95f9-d59e6e1f1ba9,10000,250000,260000,2023-11-09 00:00:00
5ec2aa86-372a-4554-95f9-d59e6e1f1ba9,10000,250000,260000,2023-11-30 00:00:00
5ec2aa86-372a-4554-95f9-d59e6e1f1ba9,0,90000,90000,2024-01-10 00:00:00
5ec2aa86-372a-4554-95f9-d59e6e1f1ba9,0,150000,150000,2023-12-15 00:00:00
5ec2aa86-372a-4554-95f9-d59e6e1f1ba9,10000,250000,260000,2023-11-11 00:00:00
5ec2aa86-372a-4554-95f9-d59e6e1f1ba9,0,150000,150000,2023-12-12 00:00:00
5ec2aa86-372a-4554-95f9-d59e6e1f1ba9,10000,250000,260000,2023-11-18 00:00:00
5ec2aa86-372a-4554-95f9-d59e6e1f1ba9,0,150000,150000,2023-12-14 00:00:00
5ec2aa86-372a-4554-95f9-d59e6e1f1ba9,0,150000,150000,2023-12-20 00:00:00
5ec2aa86-372a-4554-95f9-d59e6e1f1ba9,0,90000,90000,2024-01-06 00:00:00
5ec2aa86-372a-4554-95f9-d59e6e1f1ba9,0,90000,90000,2024-01-09 00:00:00
5ec2aa86-372a-4554-95f9-d59e6e1f1ba9,10000,250000,260000,2023-11-26 00:00:00
5ec2aa86-372a-4554-95f9-d59e6e1f1ba9,10000,250000,260000,2023-11-20 00:00:00
5ec2aa86-372a-4554-95f9-d59e6e1f1ba9,10000,250000,260000,2023-12-02 00:00:00
5ec2aa86-372a-4554-95f9-d59e6e1f1ba9,0,150000,150000,2023-12-10 00:00:00
5ec2aa86-372a-4554-95f9-d59e6e1f1ba9,0,150000,150000,2023-12-30 00:00:00
5ec2aa86-372a-4554-95f9-d59e6e1f1ba9,0,150000,150000,2023-12-31 00:00:00
5ec2aa86-372a-4554-95f9-d59e6e1f1ba9,10000,250000,260000,2023-11-04 00:00:00
5ec2aa86-372a-4554-95f9-d59e6e1f1ba9,10000,250000,260000,2023-12-04 00:00:00
5ec2aa86-372a-4554-95f9-d59e6e1f1ba9,0,150000,150000,2023-12-18 00:00:00
5ec2aa86-372a-4554-95f9-d59e6e1f1ba9,10000,250000,260000,2023-11-29 00:00:00
5ec2aa86-372a-4554-95f9-d59e6e1f1ba9,0,150000,150000,2023-12-16 00:00:00
5ec2aa86-372a-4554-95f9-d59e6e1f1ba9,0,150000,150000,2023-12-26 00:00:00
5ec2aa86-372a-4554-95f9-d59e6e1f1ba9,10000,250000,260000,2023-11-08 00:00:00
5ec2aa86-372a-4554-95f9-d59e6e1f1ba9,0,90000,90000,2024-01-05 00:00:00
5ec2aa86-372a-4554-95f9-d59e6e1f1ba9,0,150000,150000,2023-12-22 00:00:00
5ec2aa86-372a-4554-95f9-d59e6e1f1ba9,10000,250000,260000,2023-11-14 00:00:00
5ec2aa86-372a-4554-95f9-d59e6e1f1ba9,0,90000,90000,2024-01-07 00:00:00
5ec2aa86-372a-4554-95f9-d59e6e1f1ba9,0,150000,150000,2023-12-19 00:00:00
5ec2aa86-372a-4554-95f9-d59e6e1f1ba9,10000,250000,260000,2023-11-10 00:00:00
5ec2aa86-372a-4554-95f9-d59e6e1f1ba9,0,90000,90000,2024-01-04 00:00:00
5ec2aa86-372a-4554-95f9-d59e6e1f1ba9,0,150000,150000,2023-12-29 00:00:00
5ec2aa86-372a-4554-95f9-d59e6e1f1ba9,10000,250000,260000,2023-11-24 00:00:00
5ec2aa86-372a-4554-95f9-d59e6e1f1ba9,10000,250000,260000,2023-11-19 00:00:00
5ec2aa86-372a-4554-95f9-d59e6e1f1ba9,0,90000,90000,2024-01-11 00:00:00
5ec2aa86-372a-4554-95f9-d59e6e1f1ba9,0,150000,150000,2023-12-17 00:00:00
5ec2aa86-372a-4554-95f9-d59e6e1f1ba9,10000,250000,260000,2023-11-15 00:00:00
5ec2aa86-372a-4554-95f9-d59e6e1f1ba9,0,150000,150000,2023-12-21 00:00:00
5ec2aa86-372a-4554-95f9-d59e6e1f1ba9,10000,250000,260000,2023-11-05 00:00:00
5ec2aa86-372a-4554-95f9-d59e6e1f1ba9,10000,250000,260000,2023-12-01 00:00:00
5ec2aa86-372a-4554-95f9-d59e6e1f1ba9,0,90000,90000,2024-01-03 00:00:00
5ec2aa86-372a-4554-95f9-d59e6e1f1ba9,0,150000,150000,2023-12-07 00:00:00
88dfb8ea-bc40-4e9a-b092-f8951051797b,3000,75000,78000,2023-12-20 00:00:00
88dfb8ea-bc40-4e9a-b092-f8951051797b,3000,75000,78000,2023-12-28 00:00:00
88dfb8ea-bc40-4e9a-b092-f8951051797b,3000,75000,78000,2023-11-07 00:00:00
88dfb8ea-bc40-4e9a-b092-f8951051797b,3000,75000,78000,2023-11-22 00:00:00
88dfb8ea-bc40-4e9a-b092-f8951051797b,3000,75000,78000,2023-12-05 00:00:00
88dfb8ea-bc40-4e9a-b092-f8951051797b,3000,75000,78000,2023-12-30 00:00:00
88dfb8ea-bc40-4e9a-b092-f8951051797b,3000,75000,78000,2024-01-05 00:00:00
88dfb8ea-bc40-4e9a-b092-f8951051797b,3000,75000,78000,2024-01-09 00:00:00
88dfb8ea-bc40-4e9a-b092-f8951051797b,3000,75000,78000,2023-11-08 00:00:00
88dfb8ea-bc40-4e9a-b092-f8951051797b,3000,75000,78000,2023-12-18 00:00:00
